0.10000000 0.86760348 0.10508315
0.20000000 0.95923595 0.10118122
0.30000000 0.90388662 0.11575044
0.40000000 0.75261979 0.05983175
0.50000000 0.80000801 0.06770045
0.60000000 0.81111073 0.08029805
0.70000000 0.68426847 0.04680421
0.80000000 0.89408831 0.08687895
0.90000000 0.77813290 0.06244356
1.00000000 0.70846856 0.05202191
1.10000000 0.68263876 0.05203480
1.20000000 0.59056991 0.04550493
1.30000000 0.72206961 0.08806103
1.40000000 0.64190410 0.06374962
1.50000000 0.65712594 0.05169827
1.60000000 0.97670673 0.27356681
1.70000000 0.74961336 0.14673325
1.80000000 0.64581489 0.12283637
1.90000000 0.57331437 0.05855608
2.00000000 0.57327838 0.04381264
2.10000000 0.50814309 0.03315539
2.20000000 0.50476104 0.06440900
2.30000000 0.48282919 0.05334434
2.40000000 0.42025244 0.03133692
2.50000000 0.46982269 0.04871245
2.60000000 0.40318683 0.02830000
2.70000000 0.47382317 0.05093355
2.80000000 0.41392611 0.02712995
2.90000000 0.40556195 0.03261136
3.00000000 0.38097708 0.02993754
3.10000000 0.34677364 0.02744766
3.20000000 0.39592454 0.04098064
3.30000000 0.33430759 0.02247817
3.40000000 0.32346985 0.01790946
3.50000000 0.30042761 0.01249156
3.60000000 0.28342586 0.01405391
3.70000000 0.30881105 0.01939627
3.80000000 0.26636640 0.01182107
3.90000000 0.25624022 0.01064542
4.00000000 0.28165975 0.01373598
4.10000000 0.25610180 0.00951048
4.20000000 0.24240953 0.00784303
4.30000000 0.24385708 0.00842151
4.40000000 0.23721142 0.00791728
4.50000000 0.22462273 0.00703691
4.60000000 0.25055517 0.02296064
4.70000000 0.22039417 0.00671484
4.80000000 0.22555340 0.00859159
4.90000000 0.21621121 0.00821228
5.00000000 0.21552477 0.00701729
5.10000000 0.20030337 0.00602557
5.20000000 0.19307643 0.00632203
5.30000000 0.19831439 0.00547244
5.40000000 0.19929984 0.00701387
5.50000000 0.19773639 0.00657543
5.60000000 0.17902062 0.00442366
5.70000000 0.17880139 0.00405562
5.80000000 0.17835723 0.00549447
5.90000000 0.17693011 0.00408830
6.00000000 0.18316219 0.00750082


0.10000000 0.85328227 0.03332196
0.20000000 0.93915819 0.05510114
0.30000000 0.88655764 0.04154577
0.40000000 0.96068772 0.05255543
0.50000000 0.84558311 0.04115155
0.60000000 0.82479253 0.04521777
0.70000000 0.82640974 0.03821067
0.80000000 0.83015340 0.03069242
0.90000000 0.78269792 0.02856390
1.00000000 0.75097036 0.02279005
1.10000000 0.77485586 0.10665775
1.20000000 0.70011947 0.02462870
1.30000000 0.69485701 0.02090857
1.40000000 0.72279159 0.02740845
1.50000000 0.68052409 0.02252366
1.60000000 0.68926021 0.04689992
1.70000000 0.62792932 0.02191592
1.80000000 0.61543772 0.02247481
1.90000000 0.61572998 0.03385812
2.00000000 0.57332743 0.02044193
2.10000000 0.52813292 0.01682669
2.20000000 0.59571902 0.07979121
2.30000000 0.47983830 0.01474048
2.40000000 0.45564046 0.01274119
2.50000000 0.48248499 0.01632884
2.60000000 0.45793367 0.01461076
2.70000000 0.45140453 0.02180621
2.80000000 0.41897585 0.01900808
2.90000000 0.40941557 0.01319840
3.00000000 0.37137517 0.00961131
3.10000000 0.36163044 0.01071278
3.20000000 0.35178116 0.00830164
3.30000000 0.34528419 0.01383334
3.40000000 0.34778632 0.01944705
3.50000000 0.31715683 0.00687417
3.60000000 0.30267567 0.00616498
3.70000000 0.29832115 0.00547174
3.80000000 0.29378454 0.00549533
3.90000000 0.29349544 0.01948436
4.00000000 0.29396568 0.01307960
4.10000000 0.25947249 0.00378817
4.20000000 0.26251901 0.00383849
4.30000000 0.25831325 0.00964862
4.40000000 0.24282817 0.00341689
4.50000000 0.23535666 0.00331177
4.60000000 0.23690102 0.00513721
4.70000000 0.22480511 0.00277768
4.80000000 0.22053619 0.00277708
4.90000000 0.21314558 0.00243367
5.00000000 0.20953259 0.00262486
5.10000000 0.20820562 0.00258203
5.20000000 0.20254967 0.00216158
5.30000000 0.19749426 0.00225589
5.40000000 0.19181205 0.00189486
5.50000000 0.18845273 0.00188644
5.60000000 0.18570600 0.00171538
5.70000000 0.18293185 0.00168830
5.80000000 0.17921045 0.00164939
5.90000000 0.17549324 0.00158112
6.00000000 0.17227556 0.00159472


0.10000000 0.88591621 0.01489875
0.20000000 0.87490432 0.01239675
0.30000000 0.88622891 0.01287919
0.40000000 0.86507181 0.01339393
0.50000000 0.86312162 0.01402708
0.60000000 0.87359026 0.02019327
0.70000000 0.82448453 0.01213663
0.80000000 0.81619338 0.01265800
0.90000000 0.80482228 0.01526711
1.00000000 0.78056660 0.01088113
1.10000000 0.77823816 0.01083155
1.20000000 0.75983996 0.01310676
1.30000000 0.70247044 0.01140604
1.40000000 0.70106962 0.00931506
1.50000000 0.67849094 0.00994655
1.60000000 0.72160539 0.05873582
1.70000000 0.63826499 0.00995106
1.80000000 0.59767400 0.00705741
1.90000000 0.60114195 0.00805951
2.00000000 0.56358613 0.00737965
2.10000000 0.53522930 0.00584306
2.20000000 0.51651984 0.00667947
2.30000000 0.49858011 0.00561456
2.40000000 0.48320909 0.00593311
2.50000000 0.46603450 0.00525726
2.60000000 0.45303790 0.00558204
2.70000000 0.43329977 0.00534487
2.80000000 0.41611604 0.00590884
2.90000000 0.40570001 0.00486037
3.00000000 0.38306536 0.00423467
3.10000000 0.37534747 0.00501163
3.20000000 0.35923682 0.00444650
3.30000000 0.34507258 0.00322206
3.40000000 0.34676252 0.00532135
3.50000000 0.32322527 0.00338546
3.60000000 0.31519920 0.00657079
3.70000000 0.30109199 0.00351438
3.80000000 0.29029215 0.00219802
3.90000000 0.28135565 0.00183924
4.00000000 0.27044918 0.00180115
4.10000000 0.26414996 0.00171210
4.20000000 0.25453607 0.00124724
4.30000000 0.25192138 0.00242738
4.40000000 0.24304854 0.00137944
4.50000000 0.23675469 0.00108736
4.60000000 0.23707500 0.00530930
4.70000000 0.22588453 0.00101402
4.80000000 0.22110000 0.00094562
4.90000000 0.21536685 0.00103446
5.00000000 0.20937975 0.00083351
5.10000000 0.20467167 0.00072666
5.20000000 0.20228158 0.00109993
5.30000000 0.19824584 0.00071599
5.40000000 0.19306913 0.00084175
5.50000000 0.18883878 0.00061674
5.60000000 0.18585785 0.00059754
5.70000000 0.18142585 0.00054077
5.80000000 0.17891549 0.00052732
5.90000000 0.17514308 0.00050441
6.00000000 0.17255931 0.00049399


0.10000000 0.88118525 0.00420983
0.20000000 0.88066796 0.00473681
0.30000000 0.87333049 0.00413532
0.40000000 0.86197747 0.00428940
0.50000000 0.86603346 0.00965214
0.60000000 0.84380290 0.00425437
0.70000000 0.83259555 0.00441271
0.80000000 0.82612307 0.00642526
0.90000000 0.84537227 0.04211808
1.00000000 0.78704307 0.00429890
1.10000000 0.76733505 0.00415010
1.20000000 0.73921525 0.00381959
1.30000000 0.72317505 0.00373720
1.40000000 0.70343649 0.00384315
1.50000000 0.68136855 0.00579542
1.60000000 0.65864015 0.00317438
1.70000000 0.64315005 0.00383897
1.80000000 0.62151188 0.00360380
1.90000000 0.59254244 0.00298374
2.00000000 0.57151527 0.00286758
2.10000000 0.54906431 0.00301931
2.20000000 0.52762043 0.00287649
2.30000000 0.50747806 0.00254986
2.40000000 0.48792440 0.00247733
2.50000000 0.46772614 0.00206521
2.60000000 0.45562025 0.00326486
2.70000000 0.43468335 0.00188332
2.80000000 0.42039164 0.00306416
2.90000000 0.39872710 0.00151822
3.00000000 0.38512476 0.00170569
3.10000000 0.37138003 0.00135803
3.20000000 0.36008043 0.00160433
3.30000000 0.34435573 0.00113315
3.40000000 0.33306244 0.00113582
3.50000000 0.32098135 0.00093478
3.60000000 0.31253223 0.00121784
3.70000000 0.30165252 0.00096386
3.80000000 0.28938320 0.00074773
3.90000000 0.28054528 0.00063613
4.00000000 0.27398786 0.00066488
4.10000000 0.26608341 0.00067566
4.20000000 0.25832408 0.00057515
4.30000000 0.24952340 0.00043547
4.40000000 0.24401960 0.00056896
4.50000000 0.23795454 0.00046623
4.60000000 0.23195816 0.00038949
4.70000000 0.22605406 0.00035159
4.80000000 0.22009109 0.00033673
4.90000000 0.21589169 0.00101479
5.00000000 0.21030317 0.00029702
5.10000000 0.20549922 0.00025588
5.20000000 0.20149139 0.00024888
5.30000000 0.19728793 0.00028992
5.40000000 0.19277808 0.00022004
5.50000000 0.18920439 0.00019779
5.60000000 0.18571423 0.00019765
5.70000000 0.18190224 0.00017799
5.80000000 0.17844057 0.00017536
5.90000000 0.17547645 0.00016861
6.00000000 0.17225677 0.00016452


